time,wealth,reward,drawdown,action,daily_return,shares
2026-03-05,0.9804458873535568,-0.23750532088919088,0.07504295803325628,"[0.18055473474288472, 0.1980371124939522, 0.1919479740929418, 0.1945776403616357, 0.2348825383085855]",-0.009515630056557978,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-06,0.9641392832558506,-0.27348935486283216,0.09042668138330183,"[0.1852545661151709, 0.1953231933584194, 0.19311461244835837, 0.1836772834301305, 0.24263034464792071]",-0.01663182467083557,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-09,0.9662571910516071,-0.40019880628277793,0.0884286376817683,"[0.18090658637372856, 0.2001888644447437, 0.19135906828269014, 0.18370052035235465, 0.24384496054648297]",0.0021966824011199204,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-10,0.9668718275112144,-0.3868040292157417,0.08784878689255465,"[0.17855782745218624, 0.20238371560712576, 0.19185191709538504, 0.18544129570605425, 0.24176524413924866]",0.0006361002694721396,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-11,0.9627494452791687,-0.37166932153583776,0.09173786075618359,"[0.17836915948438894, 0.20464738368206656, 0.19231341954670628, 0.18311844355561868, 0.2415515937312195]",-0.0042636284507915345,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-12,0.9529096946017099,-0.3761785883368769,0.10102072562175932,"[0.17934930162209597, 0.20354853086144228, 0.19081801349537003, 0.17951062399654857, 0.24677353002454322]",-0.010220468810143601,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-13,0.94768065464041,-0.3554284875465479,0.10595382534436112,"[0.17931954457978805, 0.2014418723519264, 0.18910188933535885, 0.18073775963273703, 0.24939893410018957]",-0.005487445443070671,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-16,0.956243321155338,-0.34122715924825636,0.09787576739832425,"[0.17985696246535235, 0.20292753487556028, 0.18885835745045448, 0.1828311786226236, 0.2455259665860092]",0.00903539232651851,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-17,0.966144574344973,-0.2732228465843722,0.0885348807872654,"[0.1829131321708691, 0.19943376144187933, 0.18971586121112394, 0.18628111585849852, 0.2416561293176292]",0.010354324020451333,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-18,0.9558429367183207,-0.3817120874663674,0.09825349186969998,"[0.18162876108710474, 0.19988789335793822, 0.19043963598611, 0.18776520982749353, 0.24027849974135362]",-0.010662625346353205,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-19,0.9527235485728742,-0.3487667857580308,0.10119633661919078,"[0.18133260088973566, 0.19849691669972552, 0.19173878324508717, 0.18863093902685704, 0.23980076013859458]",-0.003263494477613871,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-20,0.9354160579072769,-0.45579449862110993,0.11752430084078486,"[0.17834383913695367, 0.19553477207713307, 0.19269280957842871, 0.1898047711622604, 0.24362380804522416]",-0.01816633029751702,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
