time,wealth,reward,drawdown,action,daily_return
2026-01-27,1.10562525368729,0.03538240634648818,0.0,"[0.07986155152320862, 1.5169382095336914e-05, 0.9999799132347107, 1.0, 8.940696716308594e-08]",0.03538240634648826
2026-01-28,1.103636487384335,-0.0035975413845195916,0.0017987706922597694,"[9.655952453613281e-06, 0.0, 0.9999995231628418, 1.0, 0.0]",-0.0017987706922597546
2026-01-29,1.1154950288855399,0.010744970501392212,0.0,"[0.0006095767021179199, 1.3053417205810547e-05, 0.9998770952224731, 1.0, 0.0]",0.010744970501392226
2026-01-30,1.0974111969890614,-0.03242297173577824,0.01621148586788907,"[0.0010461211204528809, 0.1606067419052124, 0.9844352006912231, 0.9999083280563354, 0.0]",-0.01621148586788912
2026-02-02,1.0703247090446772,0.13368434132806994,0.04049351962239673,"[2.7894973754882812e-05, 1.0, 0.12827235460281372, 4.172325134277344e-07, 0.011339962482452393]",-0.024682168378362346
2026-02-03,1.0502734195778192,0.0082398964588098,0.05846875837078521,"[0.01630428433418274, 0.9897732138633728, 0.9999994039535522, 0.9999993443489075, 0.001344233751296997]",-0.018733837775972595
2026-02-04,1.0546180922544155,0.0040032121424564485,0.05457392014731328,"[0.18971210718154907, 0.0, 0.9999994039535522, 1.0, 0.0]",0.004136706304861848
2026-02-05,1.0258818652734771,-0.08564279988261024,0.08033488387805077,"[2.9861927032470703e-05, 2.384185791015625e-07, 0.9997403621673584, 1.0, 0.0]",-0.02724799355519314
2026-02-06,1.0274199116481795,-0.09415488458715271,0.07895608223853207,"[0.0, 2.384185791015625e-07, 0.0001468658447265625, 0.9618577361106873, 0.0]",0.001499243165091313
2026-02-09,1.0502948689185234,-0.029439011876450427,0.05844952983085556,"[2.950429916381836e-06, 0.0, 3.4570693969726562e-06, 0.9981818199157715, 0.0]",0.022264467537570054
2026-02-10,1.0434811350518955,-0.051331394931149445,0.06455779001148162,"[0.0, 0.9999998807907104, 1.0, 0.0, 0.0]",-0.006487448494958303
2026-02-11,1.0467547904344177,-0.05170503706216353,0.06162307914522817,"[0.0, 0.0, 0.021814405918121338, 0.0, 0.04795265197753906]",0.0031372444336132954
2026-02-12,1.0364982950437749,-0.050542186618320745,0.0708176475879847,"[1.0, 0.0, 0.9999995231628418, 0.1579236090183258, 0.973717212677002]",-0.00979837444678533
2026-02-13,1.0483257088900753,-0.14246123558451537,0.0602148089019918,"[0.01843687891960144, 0.10819846391677856, 0.0, 0.9999997019767761, 8.940696716308594e-08]",0.011410934203033074
2026-02-17,1.0494605910740231,-0.14446941363855398,0.05919742903515215,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0010825663954663334
