time,wealth,reward,drawdown,action,daily_return
2025-01-23,1.04271688207787,0.007709700530371837,0.0,"[0.9999346733093262, 0.6633875370025635, 0.03213837742805481, 0.0007822811603546143, 0.09119302034378052]",0.007709700530371899
2025-01-24,1.0340870858893174,-0.016552520318565633,0.008276260159282784,"[0.9993177056312561, 0.9414024353027344, 0.9417927265167236, 0.9978009462356567, 0.9745081067085266]",-0.008276260159282733
2025-01-27,1.0125653509897379,-0.04972862032021326,0.028916316218116495,"[0.8357270956039429, 0.5846544504165649, 0.9587891101837158, 0.9874125719070435, 0.09337478876113892]",-0.02081230410209678
2025-01-28,0.9697812881769213,-0.11220078576253872,0.06994764845046586,"[0.1042385995388031, 0.22931349277496338, 0.9448128938674927, 0.06612199544906616, 0.12979331612586975]",-0.04225313731207281
2025-01-29,0.965602629726237,-0.0782639870593774,0.07395512020287225,"[0.7718299031257629, 0.5310037136077881, 0.6476126313209534, 0.9420883655548096, 0.12701642513275146]",-0.004308866856505111
2025-01-30,1.0119578425796272,0.018507573683422342,0.02949893688970291,"[0.8961004018783569, 7.343292236328125e-05, 0.6001517176628113, 0.9999471306800842, 0.3365430235862732]",0.04800651057312533
2025-01-31,1.0103903275579935,-0.03255122808860958,0.03100223567442192,"[0.6819927096366882, 0.001449882984161377, 0.8117406964302063, 0.9840913414955139, 4.678964614868164e-06]",-0.001548992414187711
2025-02-03,0.9754669290015666,-0.11662392334540476,0.0644949307258662,"[0.35652798414230347, 0.13678640127182007, 0.08525082468986511, 0.9368562698364258, 0.015894651412963867]",-0.03456426452619854
2025-02-04,0.9905381007321271,-0.08468669586586337,0.05004117823599813,"[0.11416304111480713, 1.0, 1.0, 0.0010555684566497803, 0.0]",0.015450212900591564
2025-02-05,0.9884902308685964,-0.1141327204235213,0.05200515321207197,"[0.0, 0.00013962388038635254, 0.9999992847442627, 0.4530559778213501, 0.5810214281082153]",-0.002067431693962174
2025-02-06,0.9871407221769744,-0.04998002090888244,0.053299376711103526,"[0.9999798536300659, 1.0, 0.9998955130577087, 3.546476364135742e-06, 0.0]",-0.0013652220826060324
2025-02-07,0.980040516390288,-0.07333450180137663,0.0601087090511894,"[0.0, 0.16475185751914978, 1.0, 0.007546275854110718, 0.9999864101409912]",-0.007192698697535249
2025-02-10,0.9858312618256744,-0.04611071087160745,0.05455519252631364,"[0.0, 0.9999997615814209, 1.0, 0.0, 0.03433912992477417]",0.005908679629608615
2025-02-11,1.004371742626609,0.0437647021626246,0.03677425781660783,"[0.9999200701713562, 0.00018343329429626465, 0.1855693757534027, 0.0, 0.0]",0.018806951573638653
2025-02-12,1.0089426862355146,0.061523386779742006,0.03239057161427368,"[1.0, 2.2083520889282227e-05, 0.011613935232162476, 0.0, 0.0]",0.004551047600116487
2025-02-13,1.0190256940810758,0.03826236452171521,0.022720633379967665,"[1.0, 0.0003039836883544922, 0.0, 0.9999918937683105, 0.0]",0.009993637877669714
2025-02-14,1.0227043526418798,0.056671576394723505,0.019192678070110852,"[0.0, 0.018407553434371948, 0.9954725503921509, 0.0, 0.8232172727584839]",0.0036099762569001825
2025-02-18,1.020421273625987,0.023230023583846092,0.021382226407856336,"[0.9622945785522461, 0.03790667653083801, 0.0001385211944580078, 0.0, 0.7164758443832397]",-0.002232393956273948
2025-02-19,1.0261363870802724,-0.01135462936449928,0.01590124345599632,"[0.42865365743637085, 0.0004692971706390381, 5.960464477539063e-08, 0.0, 0.6513134241104126]",0.00560073922604265
2025-02-20,1.0237234772935966,-0.038217701312964494,0.018215303799843,"[0.9934801459312439, 1.0, 0.4387318193912506, 1.0, 0.837759256362915]",-0.002351451344144828
2025-02-21,0.9897428281405019,-0.17410052448594704,0.05080387097195968,"[2.9802322387695312e-08, 1.8477439880371094e-06, 0.8442761898040771, 0.00012123584747314453, 0.005415469408035278]",-0.03319319123454012
2025-02-24,0.9929480164838606,-0.14165117453729592,0.047729989270752754,"[8.642673492431641e-07, 0.0036112070083618164, 1.0, 1.4603137969970703e-06, 0.9998607635498047]",0.0032384052222742543
2025-02-25,0.991081239385586,-0.09619071600242407,0.0495202902914426,"[0.0, 1.0, 1.0, 0.0, 1.0]",-0.0018800350746306371
2025-02-26,0.9944115911230574,0.037794418444456135,0.04632637275283434,"[0.0, 1.0, 0.0060999393463134766, 0.9976084232330322, 1.0]",0.003360321641781905
2025-02-27,0.9642906294310567,-0.07007158346441669,0.07521337190832639,"[0.0, 1.0, 1.0, 1.0, 0.9999927282333374]",-0.030290235915274355
2025-02-28,0.9986160391501079,-0.07456384062853091,0.04229416794315288,"[0.0, 1.0, 1.0, 0.0, 0.0]",0.03559653974788035
2025-03-03,0.9750558558639724,-0.1600678921235293,0.06488916346982553,"[0.0, 0.0, 0.9999150037765503, 1.0, 0.0]",-0.023592834845900246
2025-03-04,0.9686860840167324,-0.08583078373467978,0.07099798548730991,"[0.9999791383743286, 1.0, 1.0, 0.0, 1.0]",-0.006532725083319368
2025-03-05,0.9993458348421586,-0.006650772118638612,0.04159426972092752,"[0.14390534162521362, 1.0, 1.0, 1.0, 0.0]",0.03165086329958733
2025-03-06,0.9647194134017653,-0.1320290977457806,0.07480215388924714,"[0.0, 1.0, 1.0, 0.0, 0.9997556209564209]",-0.0346490876662956
2025-03-07,0.9064770308100295,-0.3089933139403609,0.1306585264030147,"[0.0016781091690063477, 0.0, 0.0017210841178894043, 0.0, 0.9475111961364746]",-0.06037235467913227
2025-03-10,0.8876663667522101,-0.35461138842946205,0.14869857579814344,"[1.0, 1.0, 1.0, 0.0, 0.7151429057121277]",-0.02075139624995259
2025-03-11,0.8846638238388804,-0.37921540932878806,0.15157811382513536,"[1.0, 1.0, 1.0, 5.882978439331055e-05, 0.0]",-0.003382512873970178
2025-03-12,0.8842615759868598,-0.4301300667323932,0.15196388282814507,"[0.0, 0.0, 0.0, 0.28897303342819214, 0.01028144359588623]",-0.0004546900655155728
2025-03-13,0.8674008001225326,-0.4996579630565239,0.1681339249115992,"[0.0, 1.0, 1.0, 0.0, 1.0]",-0.019067633743454437
2025-03-14,0.9131047995330649,-0.3273665974179879,0.1243022768428964,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.05269075080871022
2025-03-17,0.925716888301075,-0.2932151562777811,0.11220686630070068,"[0.0, 0.0021472573280334473, 1.0, 0.0, 1.0]",0.01381231242510128
2025-03-18,0.9036872031630018,-0.3535911432263532,0.13333406344953141,"[1.0, 0.0, 0.0, 0.0, 0.0]",-0.023797432472581703
2025-03-19,0.9152182377035689,-0.3271491185712002,0.12227541969036572,"[1.0, 1.0, 0.0, 1.0, 0.0]",0.01275998431781189
2025-03-20,0.8826782867312145,-0.4138691868741145,0.1534823096253503,"[1.0, 0.0, 0.0, 0.0, 0.0]",-0.03555430784902458
2025-03-21,0.8905074345689622,-0.33171391715767673,0.14597389773300024,"[1.0, 0.0, 0.0, 0.0, 1.0]",0.008869763712825662
2025-03-24,0.9134756963475407,-0.2629331576546667,0.123946574522496,"[1.0, 0.0, 1.0, 0.0, 0.07210838794708252]",0.02579233017823812
2025-03-25,0.9231436467364696,-0.23005073803803244,0.11467469012597294,"[1.0, 0.0, 0.9670112133026123, 1.0, 1.0]",0.010583697439992656
2025-03-26,0.9247691093907046,-0.2314784921052222,0.11311581764373617,"[1.0, 0.0, 1.519918441772461e-06, 0.0, 0.0]",0.001760790598495987
2025-03-27,0.8968999519556107,-0.2579579789226588,0.1398432619904295,"[1.0, 0.0, 1.0, 1.0, 0.0]",-0.03013634122516895
2025-03-28,0.8839551790378278,-0.3729589069770032,0.15225772764287698,"[1.0, 1.0, 1.0, 1.0, 0.0]",-0.014432794749913769
2025-03-31,0.8871663244489401,-0.31923257292252094,0.14917813291653745,"[0.0, 0.0, 1.0, 1.0, 0.0]",0.003632701620242207
2025-04-01,0.8919181969434828,-0.2911318744311129,0.14462092992479772,"[0.0, 0.0, 0.9999877214431763, 0.4171817898750305, 1.0]",0.005356236326366837
2025-04-02,0.8967488124447357,-0.3468459330498542,0.1399882097835196,"[1.0, 0.9999998807907104, 1.0, 0.0, 0.0]",0.005415984916337546
2025-04-03,0.8423085971141026,-0.4313104173491097,0.192198178056161,"[0.0, 1.0, 1.0, 0.0, 0.0]",-0.060708433147758645
2025-04-04,0.7963069976729422,-0.4695228307297978,0.23631523440370072,"[0.0, 1.0, 0.9996877908706665, 0.0, 0.7970933318138123]",-0.05461371236001855
2025-04-07,0.7993558957395224,-0.42069568703149884,0.2333912402505568,"[1.9073486328125e-06, 1.0, 1.0, 0.0, 0.9999293088912964]",0.0038287972798054515
2025-04-08,0.7894538899976704,-0.447090084962962,0.24288759147690292,"[0.0, 1.0, 1.0, 0.0, 1.0]",-0.012387480713695331
2025-04-09,0.8936497222220967,-0.11051631007213239,0.14296033987549941,"[0.0, 0.9999998807907104, 1.0, 0.0, 0.0]",0.13198469669296808
2025-04-10,0.8630773645792825,-0.15905978227944248,0.17228024268736455,"[1.0, 0.0, 0.999908447265625, 0.0, 0.0]",-0.0342106721264287
2025-04-11,0.8877035085565469,-0.1659725972994115,0.14866295557852757,"[1.0, 1.0, 0.0, 0.0, 8.991360664367676e-05]",0.028532950796674728
2025-04-14,0.8957566496467325,-0.16436726396300597,0.14093972674373806,"[1.0, 0.9991992115974426, 0.0, 0.0, 0.6604189276695251]",0.009071881560184902
2025-04-15,0.9019016710450422,-0.1189861567438115,0.1350464478451897,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.006860146001409051
2025-04-16,0.8864094460057678,-0.17255134606029313,0.14990400439342771,"[1.0, 0.0, 0.0, 1.0, 0.0]",-0.017177288319383366
2025-04-17,0.8812610242645205,-0.1387294369268777,0.1548415112370762,"[1.0, 1.0, 1.0, 0.13626840710639954, 0.0]",-0.005808175628595258
2025-04-21,0.8575131664725433,-0.2084144203746635,0.17761649282618575,"[1.0, 1.0, 3.5762786865234375e-07, 1.0, 4.366040229797363e-05]",-0.026947586626557718
2025-04-22,0.8749865537056088,-0.1988949566959003,0.16085893616493216,"[0.0, 1.0, 0.6876317858695984, 0.0, 1.0]",0.02037681509304856
2025-04-23,0.8868677631815239,-0.1835274963064873,0.14946446305326752,"[1.0, 0.6665000915527344, 0.9999944567680359, 1.0, 0.9404317736625671]",0.013578733782362296
2025-04-24,0.8819824047951534,-0.1977238352379504,0.15414968343316127,"[1.0, 5.364418029785156e-06, 1.0, 1.0, 0.0]",-0.0055085533482972515
2025-04-25,0.8846097916714161,-0.1518647515346248,0.15162993246199935,"[0.9955412745475769, 0.0, 1.0, 1.0, 0.0]",0.002978956112931641
2025-04-28,0.8878052627441602,-0.12474402945654614,0.1485653699449177,"[0.0, 0.0, 1.0, 1.0, 1.0]",0.0036122944860315087
2025-04-29,0.890277023289382,-0.12350322126643444,0.14619486977588217,"[0.0, 0.9999057054519653, 0.49471044540405273, 1.0, 0.0]",0.0027841246824575894
2025-04-30,0.8960523986356583,-0.11646152956574018,0.14065609367515622,"[1.0, 0.0, 0.0, 0.0, 1.0]",0.006487166573093894
2025-05-01,0.9052357111825788,-0.10124831014232755,0.13184899300884642,"[0.0, 1.0, 1.0, 0.0, 0.0]",0.010248633406822139
2025-05-02,0.9221552728867619,0.031023117724739147,0.11562257335937581,"[1.0, 1.0, 0.9959917068481445, 0.0, 0.0]",0.018690780196993995
2025-05-05,0.9180046938837745,0.11699856764313002,0.1196031159921146,"[0.0, 1.0, 0.9999784231185913, 1.0, 5.480647087097168e-05]",-0.004500954584355732
2025-05-06,0.9167648596790278,0.10741780842772616,0.1207921580284112,"[1.0, 1.0, 0.0, 5.1915645599365234e-05, 0.0]",-0.0013505750166716846
2025-05-07,0.9257408989530908,0.15299830974226328,0.11218383929075346,"[0.9999998807907104, 0.412164568901062, 8.493661880493164e-06, 0.7449507713317871, 1.0]",0.009790994036579459
2025-05-08,0.9285569244657156,0.027686360872553467,0.1094831776240763,"[0.9925928115844727, 0.006670743227005005, 0.00014451146125793457, 1.6987323760986328e-06, 0.0]",0.0030419154169480933
2025-05-09,0.9265282969772838,0.18373190919866914,0.1114286985255786,"[1.7881393432617188e-07, 0.9995971918106079, 0.9916124939918518, 0.474551796913147, 0.10188615322113037]",-0.0021847098815175325
2025-05-12,0.9432771993390703,0.17673091651145936,0.09536594683366181,"[0.9997568130493164, 2.9802322387695312e-08, 0.0022637248039245605, 0.0, 3.0338764190673828e-05]",0.01807705432897011
2025-05-13,0.9450586172437571,0.14868768991858097,0.09365750810469747,"[0.9986056685447693, 8.940696716308594e-08, 0.0013597309589385986, 0.0, 0.9298856258392334]",0.0018885412537639201
2025-05-14,0.9380171896352486,0.07618515694697883,0.1004104702265696,"[0.0, 5.960464477539063e-08, 0.010390996932983398, 0.0, 1.0]",-0.0074507839831614575
2025-05-15,0.9536709473707707,0.2521709802301889,0.08539799847649285,"[0.9999999403953552, 4.470348358154297e-07, 0.8579616546630859, 0.9716291427612305, 2.9802322387695312e-08]",0.016688135258597026
2025-05-16,0.9566194610128611,0.3028779079097678,0.08257027630878926,"[0.9335674047470093, 5.662441253662109e-07, 0.9019626379013062, 0.2453361451625824, 0.0]",0.003091751562967593
2025-05-19,0.9579052292448442,0.6008574853477201,0.08133718202012587,"[0.0, 0.9974572062492371, 0.8899608850479126, 0.12848597764968872, 1.0]",0.0013440749267443763
2025-05-20,0.9572523057135754,0.5186512299308002,0.08196335729597606,"[0.9999827742576599, 5.960464477539063e-08, 2.777576446533203e-05, 0.9999998807907104, 2.720952033996582e-05]",-0.000681616000555163
2025-05-21,0.938395481706421,0.22172313165436658,0.10004767561024143,"[0.9519903659820557, 2.6553869247436523e-05, 0.9894647598266602, 0.0016737282276153564, 4.470348358154297e-07]",-0.01969890685517628
2025-05-22,0.9332929446091841,0.21734850900892566,0.10494117756167122,"[1.1920928955078125e-07, 4.470348358154297e-07, 0.4303455948829651, 4.437565803527832e-05, 0.9999983310699463]",-0.005437512431281322
2025-05-23,0.923496650253805,0.12010830718017636,0.1143361480697324,"[1.5974044799804688e-05, 0.9999778866767883, 0.9658130407333374, 0.4168064296245575, 0.997496485710144]",-0.010496483887469266
2025-05-27,0.941705155035327,0.19978413947989115,0.09687358934982647,"[0.4967975914478302, 0.9999998807907104, 0.9902967214584351, 0.0002028942108154297, 0.0]",0.01971691481124238
2025-05-28,0.9304220362514417,0.10519436821801813,0.1076944736932361,"[0.0, 2.872943878173828e-05, 0.9690982103347778, 8.940696716308594e-08, 0.990171492099762]",-0.011981583326324707
2025-05-29,0.943517302104235,0.1471448897633128,0.09513568033535187,"[0.0, 0.9999998807907104, 7.718801498413086e-06, 0.0, 0.9998946785926819]",0.014074543962385722
2025-05-30,0.9480123884298021,0.12886802801987493,0.09082474377833605,"[0.0, 0.991492748260498, 0.44618508219718933, 2.9802322387695312e-08, 1.0]",0.004764180069132928
2025-06-02,0.9649061087159126,0.14232880233281753,0.0746231069040527,"[0.051037371158599854, 0.0, 0.0006602108478546143, 0.0003382563591003418, 3.483891487121582e-05]",0.017820147175599432
2025-06-03,0.9696591638090742,0.19340582963899805,0.07006476976109788,"[0.9998701810836792, 0.0, 0.0, 0.0, 2.92360782623291e-05]",0.00492592496847899
2025-06-04,0.9718041265501419,0.2133359405221928,0.0680076795020495,"[0.9999843835830688, 0.9787837266921997, 0.002247422933578491, 0.0, 0.27299964427948]",0.0022120790697648385
2025-06-05,0.9723196164526458,0.1724591833250789,0.06751330762473168,"[1.0, 0.2579907476902008, 0.09325715899467468, 4.544854164123535e-05, 2.9802322387695312e-08]",0.0005304462992288261
2025-06-06,0.9800425468165129,0.20160606373269263,0.060106761805240064,"[0.998451828956604, 0.8963064551353455, 3.2335519790649414e-05, 0.0, 0.9196195602416992]",0.007942789832877217
2025-06-09,0.9863406718077029,0.24951821246940917,0.05406665149395459,"[1.0, 0.0012135803699493408, 0.10961145162582397, 0.8842517733573914, 0.0]",0.00642637915226052
2025-06-10,0.9926491552666032,0.21320782524977033,0.04801660706930777,"[0.0036179721355438232, 0.9948321580886841, 0.024545788764953613, 0.9999189376831055, 0.0]",0.006395846424277041
2025-06-11,1.0113897567123078,0.29648307237988175,0.030043750038011515,"[0.9999972581863403, 0.021230489015579224, 0.9999999403953552, 2.9802322387695312e-08, 0.0]",0.018879380842943716
2025-06-12,1.0116665858804492,0.3426929625106998,0.029778261703738294,"[0.21243929862976074, 0.005471229553222656, 0.0012379586696624756, 0.991620659828186, 0.99985671043396]",0.00027371165893685934
2025-06-13,0.9954446343876072,0.16005962070842297,0.04533565007220488,"[0.05860912799835205, 0.7643395662307739, 0.0005872249603271484, 6.586313247680664e-06, 0.9999998807907104]",-0.016034879197600604
2025-06-16,0.998847814927672,0.16481685127127862,0.04207188730154449,"[5.960464477539063e-08, 8.216500282287598e-05, 0.9999983310699463, 4.172325134277344e-06, 1.0]",0.003418754215455122
2025-06-17,0.9788389199034722,0.03646743353846146,0.061261079850462696,"[9.244680404663086e-05, 9.03010368347168e-06, 1.0, 0.008581429719924927, 8.940696716308594e-08]",-0.02003197556741787
2025-06-18,0.9767809662004521,0.02834380756521751,0.06323472556234483,"[0.9739542007446289, 4.500150680541992e-06, 0.9910643100738525, 0.0, 0.99994957447052]",-0.0021024436821770465
2025-06-20,0.9676060754205025,0.07198778408568625,0.07203374947540007,"[0.6625546813011169, 0.8406491279602051, 0.0, 1.7881393432617188e-06, 0.03615829348564148]",-0.009392986859314778
2025-06-23,0.9784719255560945,0.15634404798530652,0.061613039575758706,"[0.0, 1.0, 0.9676991701126099, 0.0007449984550476074, 1.0]",0.01122962165245811
2025-06-24,0.9759909874868506,0.19747005555457686,0.06399234129407365,"[4.172325134277344e-07, 0.00045821070671081543, 0.0, 7.748603820800781e-07, 0.9951335191726685]",-0.0025355229970792648
2025-06-25,0.9793206180937309,0.13839062511050737,0.060799115343569056,"[0.0, 0.9999940395355225, 0.999998152256012, 0.0, 1.0]",0.0034115382719404064
2025-06-26,0.9757187242860667,0.18653507715353618,0.06425345071453441,"[6.54757022857666e-05, 1.7881393432617188e-07, 2.7120113372802734e-06, 0.0, 0.30915915966033936]",-0.00367795157287254
2025-06-27,0.980478201488181,0.15125665355157608,0.059688954556545756,"[0.9980109930038452, 0.9810588359832764, 0.0, 0.0, 0.0]",0.00487791930568604
2025-06-30,0.9976711196066129,0.2196449857610731,0.043200377058720256,"[0.999652624130249, 0.0, 0.0, 0.0, 2.294778823852539e-06]",0.017535237491599798
2025-07-01,0.986134131897959,0.06256725045267832,0.05426473010310914,"[1.0, 0.0, 0.0, 0.035516589879989624, 2.9802322387695312e-08]",-0.011563918692166886
2025-07-02,0.9741315198828207,-0.03793238859005623,0.06577563226786565,"[1.0, 1.7583370208740234e-06, 0.0003428459167480469, 0.0003979206085205078, 0.0]",-0.012171378747470762
2025-07-03,0.9848879615418767,0.014283322643857482,0.05545984871823975,"[0.9999797344207764, 1.0, 0.00015798211097717285, 0.0, 0.9881325960159302]",0.011042083578560291
2025-07-07,0.98657477069008,0.021590767399717138,0.05384214291794436,"[1.0, 5.960464477539063e-08, 0.0, 0.0, 4.351139068603516e-06]",0.0017126914066067922
2025-07-08,0.9826816013173025,-0.03934951981611853,0.0575758211960014,"[1.0, 2.205371856689453e-06, 0.0, 1.0, 0.0]",-0.003946147305241121
2025-07-09,0.9950295639732426,0.0011323673093037376,0.0457337163368821,"[0.009128004312515259, 0.9939785003662109, 0.9988178610801697, 0.0, 0.0]",0.012565578351510176
2025-07-10,0.9948483390449467,-0.030097613736304953,0.045907517040995306,"[0.9999666213989258, 0.0, 0.8165830373764038, 2.9802322387695312e-08, 1.2248754501342773e-05]",-0.00018213019477753
2025-07-11,0.9882914413875448,-0.16738811151609148,0.05219579890359999,"[0.9990218877792358, 4.76837158203125e-07, 0.0005700886249542236, 0.0, 1.0]",-0.00659085148968197
2025-07-14,0.990437731490818,-0.1552191082073529,0.05013743566026565,"[1.0, 0.9911113977432251, 0.0, 0.0, 0.9994562864303589]",0.002171717788287175
2025-07-15,0.9659463593130921,-0.211912635034136,0.07362547215289518,"[0.9999998807907104, 3.2901763916015625e-05, 0.9987704753875732, 0.9985672235488892, 0.0]",-0.024727826292382016
2025-07-16,0.9805166074372691,-0.13800811831090218,0.05965212198027484,"[0.9999989867210388, 0.0, 0.0, 0.9195569753646851, 0.0]",0.015083910181656668
2025-07-17,0.9826471798265297,-0.033364837550165324,0.057608832544877066,"[0.9429894089698792, 0.39422187209129333, 0.9999477863311768, 0.0, 1.0]",0.0021729080090027164
2025-07-18,0.9796130389395427,-0.04116378094686566,0.06051867407438293,"[0.00010034441947937012, 1.0, 0.10035771131515503, 0.0, 0.5107987523078918]",-0.0030877215640334743
2025-07-21,0.9744468142986777,-0.025194653305923936,0.0654732544879751,"[0.0, 0.0, 0.5102925300598145, 1.0, 1.0]",-0.005273740176485853
2025-07-22,0.9449832006263413,-0.2367351475818288,0.09372983513681135,"[2.115964889526367e-06, 0.5868021845817566, 1.0, 0.9828461408615112, 0.4908082187175751]",-0.030236246083416796
2025-07-23,0.9965590317651674,0.025720112007887284,0.04426690610467706,"[1.7285346984863281e-06, 1.0, 1.0, 0.0005252957344055176, 0.0]",0.05457856933820748
2025-07-24,0.9725591728634364,-0.07796642372221552,0.06728356509834879,"[0.9999953508377075, 0.8674259781837463, 0.0, 0.0, 1.0]",-0.02408272679965673
2025-07-25,0.9696104940279275,-0.07898089891678624,0.07011144569200801,"[1.0, 0.00044909119606018066, 0.0, 0.0, 0.0]",-0.0030318760213090545
2025-07-28,0.9754525835062808,-0.07014610415463267,0.06450868853062833,"[0.0, 1.0, 1.0, 0.0, 0.9999897480010986]",0.006025192089335052
2025-07-29,0.9724879268856921,-0.13247460040196776,0.06735189234898499,"[1.0, 0.0, 0.0, 0.0, 0.0]",-0.003039262667112186
2025-07-30,0.9645200243749609,-0.1306719342431448,0.07499337456499476,"[1.0, 0.0, 0.0, 0.0, 0.0]",-0.00819331766539022
2025-07-31,0.9652465784343314,-0.09271924596132652,0.07429658517579579,"[1.0, 1.4901161193847656e-07, 1.0, 0.835206151008606, 1.0]",0.0007532804306902285
2025-08-01,0.9522868244486414,-0.17675916294786131,0.08672541816818433,"[1.0, 0.0, 0.9999998807907104, 1.0, 0.0]",-0.01342636614854531
2025-08-04,0.9679832273157783,-0.11729521173564514,0.07167204832549225,"[0.0, 1.0, 1.0, 1.0, 0.9999990463256836]",0.016482852082118082
2025-08-05,0.962024729360345,-0.12923764286774966,0.07738644506908345,"[1.0, 1.0, 1.0, 2.9802322387695312e-08, 0.0001029670238494873]",-0.006155579753128859
2025-08-06,0.969321855832519,-0.13703517180593688,0.07038825927426574,"[1.0, 0.9979208111763, 0.0, 1.0, 0.0]",0.007585175567187186
2025-08-07,0.9676623893275896,-0.1430309096443416,0.07197974257472063,"[0.8505210876464844, 0.0, 1.0, 1.0, 0.0]",-0.001711987091742695
2025-08-08,0.9677237512549076,-0.1239595482225653,0.07192089445556896,"[0.9998397827148438, 1.0, 1.0, 0.0, 1.0]",6.34125372596106e-05
2025-08-11,0.9620282373656933,-0.15257552082561449,0.07738308077585236,"[1.0, 1.0, 0.9999924302101135, 0.17868173122406006, 0.0]",-0.005885474942439517
2025-08-12,0.969772753571985,-0.04986439721919147,0.06995583341906378,"[1.0, 0.0, 0.0, 1.0, 1.0]",0.008050196351302885
2025-08-13,0.9764915363769299,-0.06805687411931818,0.06351229834216349,"[1.0, 1.0, 1.0, 0.0, 1.0]",0.00692820331381494
2025-08-14,0.9722322347745348,-0.09212100008645235,0.0675971095460517,"[1.0, 1.0, 0.021111369132995605, 0.0, 1.0]",-0.00436184180172039
2025-08-15,0.9703367366973927,-0.0904680560404716,0.06941495493603408,"[0.0, 0.0, 1.0, 0.0, 0.0]",-0.0019496350864992573
2025-08-18,0.9739845146639562,-0.059325830256433114,0.06591661513808782,"[0.9999999403953552, 1.0, 0.0, 0.0, 0.0]",0.0037592907993764246
2025-08-19,0.9781729805470797,0.062241395560659454,0.06189973773338239,"[1.0, 1.7881393432617188e-07, 1.0, 1.0, 1.0]",0.00430034135046653
2025-08-20,0.9827474424895934,-0.13460838890673427,0.05751267733267417,"[0.44274401664733887, 0.6982880234718323, 0.5345751047134399, 0.028753429651260376, 1.0]",0.004676536802269204
2025-08-21,0.9751871041574026,-0.041796322999803945,0.06476329201259093,"[1.0, 0.9991666078567505, 0.0, 0.0, 0.0]",-0.00769306335006914
2025-08-22,0.9639837467882999,-0.11146846528024268,0.07550768251941506,"[2.9802322387695312e-08, 0.0, 0.0, 0.0, 1.0]",-0.011488418295669378
2025-08-25,0.9568827802916422,-0.20936331292449337,0.08231774440554016,"[1.0, 0.5056449770927429, 0.9999966621398926, 0.3387373685836792, 0.9999995827674866]",-0.007366272014767805
2025-08-26,0.9646331973772097,-0.12453500562793932,0.07488483791022875,"[0.8984909057617188, 1.0, 1.0, 0.0, 1.0]",0.00809965154060488
2025-08-27,0.9726741086639377,-0.007909947371326366,0.06717333786171652,"[0.0, 0.0, 0.038542479276657104, 0.0, 1.0]",0.008335719015881704
2025-08-28,0.9683567104397846,-0.04649451355744327,0.07131386564865484,"[2.3066997528076172e-05, 1.0, 0.9999786615371704, 1.0, 0.0]",-0.004438689367483484
2025-08-29,0.9698988362150072,0.06462457120271359,0.06983491599153455,"[8.374452590942383e-06, 0.0, 0.9999628663063049, 3.9637088775634766e-06, 0.035160571336746216]",0.0015925182926881387
2025-09-02,0.9619719634841648,-0.12381156333863344,0.07743704929069636,"[1.0, 0.0, 0.0, 0.0, 0.0]",-0.008172886114367062
